price,bedrooms,living_area,kitchen_type,furnished,terrace_surface,garden_surface,plot_surface,frontage,swimming_pool,condition,property_type
749000,2,98,1,0,6,0,98,2,0,1,0
250000,4,229,3,0,0,0,521,2,0,5,1
290000,3,176,0,0,100,2776,2776,4,0,2,5
179000,2,108,2,0,0,0,368,3,0,4,1
603800,4,198,1,0,0,0,1004,4,0,1,1
198000,5,146,2,0,32,30,155,2,0,3,1
1975000,3,1000,1,0,0,8057,6619,4,1,1,1
995000,6,260,3,0,0,250,627,4,0,4,1
109000,1,16,1,1,0,0,16,2,0,1,19
195000,4,206,3,0,0,0,213,4,0,2,1
310000,4,152,1,0,36,0,152,2,0,1,1
315000,3,160,0,0,0,0,1271,2,0,2,1
225000,1,62,2,0,0,0,62,2,0,2,0
285000,3,180,3,0,0,150,250,2,0,5,9
1380000,6,500,0,0,0,0,1461,4,0,2,3
100000,2,124,2,0,10,0,345,2,0,5,1
115000,2,123,3,0,0,147,248,2,0,2,1
165000,4,175,3,0,0,400,920,3,0,4,1
159000,2,85,2,0,5,0,85,2,0,2,0
275000,4,150,2,0,6,874,874,2,0,2,1
325000,3,157,2,0,0,0,950,3,0,4,1
195000,3,137,3,0,15,0,137,3,0,3,1
297600,3,165,2,0,0,0,863,4,0,2,1
299000,3,120,2,0,23,0,94,2,0,1,1
175000,2,94,3,0,0,0,390,2,0,5,1
365000,3,120,1,0,6,0,120,3,0,2,0
149900,3,120,3,0,0,0,363,2,0,4,1
850000,2,100,1,0,14,0,100,3,0,1,0
299000,4,200,2,0,0,1283,1283,2,0,2,1
120000,3,114,2,0,11,40,90,2,0,2,1
825000,3,240,1,0,0,0,61,2,0,3,9
189500,1,58,2,0,6,0,58,3,0,1,0
475000,4,247,1,0,0,0,90,2,0,1,1
139000,1,70,2,0,15,75,70,2,0,2,8
579000,3,309,0,0,0,0,1377,4,0,1,3
395000,1,82,1,0,0,0,82,2,0,1,0
945000,2,148,1,1,0,0,148,2,0,1,2
549000,3,269,2,0,0,225,425,2,1,2,1
375000,1,80,0,0,25,420,80,2,0,2,0
398000,2,147,1,0,50,0,147,3,0,2,0
347000,5,180,0,0,50,500,654,4,0,5,1
367709,2,94,0,0,38,0,94,2,0,2,7
385000,4,470,3,0,22,0,356,3,0,5,1
279000,1,50,2,0,0,0,50,4,0,1,6
949000,3,200,1,0,0,0,820,2,0,1,3
850000,4,220,1,0,0,0,220,2,0,1,15
478000,3,163,2,0,0,305,713,4,0,5,1
319000,5,299,2,0,50,492,690,3,0,2,1
370000,1,77,3,0,0,0,77,2,0,1,0
523000,3,129,1,0,10,0,129,3,0,1,0
199000,1,60,3,0,0,0,60,2,0,2,2
455000,2,93,2,0,18,0,93,3,0,2,2
515000,3,130,1,0,15,0,130,2,0,1,0
295000,4,250,0,0,0,0,217,2,0,2,1
359000,3,220,2,0,20,1244,1464,4,0,3,1
434000,2,95,2,0,10,0,95,2,0,1,0
169000,2,75,3,0,0,0,75,2,0,5,0
850000,3,180,1,0,7,0,180,2,0,3,0
475000,4,130,1,0,19,0,130,2,0,2,0
650000,3,118,1,0,24,220,118,2,0,1,0
485700,4,198,1,0,0,0,940,4,0,1,1
175000,2,93,2,0,4,0,93,2,0,5,0
519500,3,153,1,0,25,0,153,4,0,2,0
1190000,4,421,1,0,0,0,327,2,0,1,4
425000,3,158,1,0,15,0,430,3,0,1,1
220000,2,77,1,0,0,0,77,2,0,1,0
525000,3,150,0,0,0,0,150,2,0,2,0
295000,4,161,0,0,0,0,730,3,0,4,1
338000,2,92,1,0,24,0,92,4,0,2,0
695000,3,174,2,0,15,0,174,3,0,1,0
169500,3,100,3,0,30,65,215,3,0,2,1
590000,5,555,2,0,30,0,10516,3,0,1,11
235000,2,100,3,0,0,0,100,2,0,2,0
137500,2,75,2,0,8,0,75,2,0,2,0
299000,3,110,0,0,0,0,1183,4,0,5,3
265000,2,120,1,0,0,0,120,2,0,2,0
445000,3,110,3,0,20,0,1555,4,0,2,1
798000,14,808,2,1,207,0,1720,4,1,1,4
319000,1,67,2,0,46,0,67,2,0,2,7
615000,5,278,2,0,537,0,1026,2,0,1,3
269000,3,161,2,0,0,0,1780,2,0,2,1
135000,4,130,3,0,30,0,100,2,0,2,1
229000,3,128,2,0,8,0,128,3,0,2,0
595000,2,100,0,1,2,0,100,2,0,2,0
270000,2,129,2,0,0,0,65,2,0,5,1
215000,2,86,2,0,5,0,86,2,0,1,0
299000,6,144,3,0,0,25,228,2,0,5,1
420000,3,125,2,0,12,0,125,3,0,2,0
179500,4,130,2,0,0,0,85,2,0,2,1
410000,4,314,3,0,0,0,2994,4,0,4,1
199000,2,85,1,0,17,0,85,2,0,2,0
299000,4,246,3,0,40,1210,1460,3,0,4,1
1450000,8,640,2,0,40,800,1032,2,0,2,11
575000,5,220,2,0,55,160,340,2,0,1,1
368000,4,159,2,0,0,0,328,2,0,3,1
275000,4,150,0,0,14,0,74,2,0,4,1
249000,3,120,2,0,0,0,524,3,0,4,1
175000,3,162,0,0,0,550,550,2,0,4,1
598000,3,179,2,0,0,0,112,2,0,2,1
475000,3,225,0,0,30,0,1279,4,0,5,3
285000,3,170,3,0,0,0,80,2,0,4,1
224750,2,86,1,0,3,0,86,1,0,1,0
150000,1,60,2,0,0,0,60,2,0,2,0
155000,3,112,2,0,0,0,189,2,0,2,1
220000,3,108,2,0,4,0,108,3,0,1,0
175000,1,70,2,0,20,0,70,2,0,2,0
285000,2,91,1,0,5,0,91,4,0,2,0
875000,3,211,1,0,0,0,211,2,0,1,0
485000,5,279,2,0,16,85,175,2,0,5,1
595000,4,226,0,0,0,0,6850,4,0,1,3
359000,3,110,2,0,0,0,974,4,0,5,1
233000,2,103,1,0,43,0,103,4,0,1,0
650000,8,210,2,0,8,0,210,2,0,2,1
384500,2,95,0,0,41,0,95,2,0,2,0
340000,2,142,0,0,14,0,142,2,0,1,2
439000,2,109,1,0,6,0,109,2,0,1,0
199000,2,125,2,0,0,0,113,2,0,2,1
179000,3,177,3,0,0,0,738,3,0,5,1
4950000,4,188,1,0,0,0,188,3,0,2,6
179000,3,120,3,0,0,12,135,2,0,2,1
550000,6,743,2,0,85,0,575,2,0,2,5
312000,1,66,3,0,10,0,66,2,0,1,0
349500,6,230,2,0,0,0,458,3,0,2,1
1200000,4,824,0,0,150,0,824,2,0,1,8
379000,3,121,2,0,12,0,121,2,0,2,0
210000,1,66,2,0,28,0,66,2,0,2,0
99000,1,39,0,0,7,0,39,2,0,2,16
150000,3,120,2,0,28,0,219,3,0,2,1
175000,2,104,0,0,25,24,144,3,0,4,1
369000,3,150,2,0,0,10300,1063,4,0,2,14
190000,2,83,1,0,14,13700,83,3,0,1,0
1200000,3,142,1,0,0,0,142,2,0,2,0
249000,3,157,3,0,13,450,613,3,0,5,1
380000,3,106,1,0,11,0,106,2,0,1,0
480000,4,212,3,0,0,0,19522,2,0,4,5
73000,1,34,0,0,0,0,34,2,0,2,12
2375000,5,550,2,0,0,0,943,4,0,1,3
152500,1,47,2,0,1,0,47,2,0,1,0
275000,1,90,0,0,0,0,90,2,0,1,0
845000,5,530,2,0,80,2500,3000,4,0,2,3
348000,2,115,2,0,0,0,115,2,0,5,0
675000,2,90,1,1,0,0,90,2,0,1,0
129500,1,52,0,0,0,0,52,3,0,5,0
249000,2,158,3,0,0,668,746,4,0,2,9
360000,2,127,2,0,7,0,127,3,0,1,2
209000,5,427,2,1,0,0,389,2,0,2,4
172000,2,95,0,0,0,0,95,2,0,4,0
607500,2,86,2,0,12,0,86,2,0,2,0
209500,2,130,2,0,50,0,215,3,0,2,1
489000,3,396,0,0,0,0,1842,4,0,2,3
249000,3,120,0,0,0,30,109,2,0,4,1
199000,5,277,2,0,12,35,190,2,0,2,1
200000,2,108,1,0,0,0,108,2,0,2,0
695000,4,279,1,1,52,70,242,2,0,1,1
329000,2,95,2,0,0,0,95,2,0,2,0
485000,3,155,2,0,0,0,155,2,0,2,0
402800,2,123,2,0,13,58,123,2,0,2,6
175000,1,43,2,0,5,0,43,2,0,2,0
925000,5,453,2,0,60,0,5103,4,0,2,1
375000,3,140,2,0,30,0,446,3,0,2,1
299900,2,117,1,0,0,0,117,2,0,1,0
180000,3,145,0,0,0,0,1025,4,0,4,1
389000,4,140,2,0,63,300,489,2,0,2,1
1975000,6,340,2,0,0,0,815,4,0,1,3
199000,2,80,3,0,17,0,80,4,0,5,0
225000,3,190,3,0,37,0,680,3,0,2,1
210000,2,103,0,0,10,0,103,2,1,5,0
575000,4,270,2,0,70,600,915,4,0,3,1
349000,4,192,1,0,15,231,320,2,0,1,1
241000,2,91,1,0,4,0,91,2,0,1,0
365000,3,135,1,0,17,47,135,3,0,2,1
75000,3,73,0,0,0,0,43,3,0,4,1
199000,2,130,2,0,25,140,257,2,0,2,1
105000,2,80,2,0,0,0,80,2,0,2,0
209000,1,80,0,0,0,0,500,4,0,2,1
230000,3,200,2,0,100,600,1667,3,0,2,1
269000,3,164,3,0,0,0,164,2,0,2,8
185000,3,130,2,0,10,0,130,2,0,3,1
400000,4,225,1,0,60,0,135,2,0,1,9
699000,4,250,1,0,0,0,75,2,0,2,11
720000,4,384,1,0,50,800,1000,3,0,1,5
1750000,6,405,2,0,0,0,1143,4,0,4,3
335000,3,147,3,0,4,0,147,2,0,4,0
369000,3,150,1,0,0,85,200,2,0,1,1
249000,1,125,2,0,0,0,74,2,0,4,4
249500,2,101,1,0,0,0,101,2,0,1,0
995000,3,417,0,0,60,0,6275,4,0,2,20
307000,2,94,1,0,21,0,94,4,0,2,0
369000,3,100,0,0,15,0,100,2,0,3,1
2500000,10,560,0,0,10,0,386,2,0,1,1
244000,2,99,1,0,26,600,99,3,0,1,0
935000,3,137,1,0,0,0,137,2,0,1,0
262467,2,92,2,0,9,0,92,2,0,2,0
1250000,5,520,1,1,0,0,2477,4,1,1,3
175000,3,289,0,0,0,0,279,3,0,5,1
310866,2,78,1,0,0,0,78,4,0,2,0
275000,3,170,3,0,20,0,238,2,0,2,1
335000,2,75,3,0,8,0,75,2,0,2,0
110000,2,75,3,0,3,0,75,4,0,3,0
295000,3,200,1,0,0,580,702,2,0,2,1
249000,3,155,0,0,0,0,799,4,0,2,1
550000,5,280,2,0,0,0,556,2,0,2,1
273000,3,135,1,0,12,0,135,2,0,1,0
199000,3,145,2,0,0,115,187,2,0,1,1
375000,3,310,0,0,0,65,180,2,0,4,1
310000,4,183,0,0,45,0,475,3,0,4,9
295000,1,82,2,0,5,20,82,2,0,5,6
450000,4,260,2,0,45,183,365,2,0,1,1
165000,2,145,2,0,20,100,160,3,0,2,1
210000,2,135,0,0,0,0,1055,4,0,2,1
262000,2,116,2,0,18,0,110,2,0,1,1
920000,7,450,0,0,0,0,21,2,0,5,1
145500,1,62,2,0,0,0,62,2,0,1,0
199000,1,49,2,0,11,0,49,2,0,1,0
395000,3,104,1,0,32,700,104,4,0,2,7
425000,4,154,3,0,160,0,2555,2,0,2,17
279000,2,93,2,0,11,0,93,2,0,3,0
900000,9,467,2,0,0,1929,2396,3,0,1,1
320500,4,151,1,0,0,150,245,2,0,1,1
695000,3,195,2,0,0,1323,1534,2,0,1,3
269000,5,190,2,0,40,400,506,3,0,2,1
329000,3,190,1,0,80,500,804,3,0,1,1
229000,3,207,0,0,0,0,310,3,0,4,1
245000,3,119,2,0,6,0,119,2,0,1,2
698000,3,300,2,0,0,0,2049,4,0,3,22
350000,3,121,2,0,0,0,121,2,0,2,0
265000,2,100,0,0,7,0,100,2,0,2,0
1425000,2,184,2,0,11,0,184,2,0,1,0
269000,1,65,1,0,8,0,65,2,0,2,12
1050000,5,468,2,0,0,53,170,2,0,2,9
178000,1,45,0,0,0,0,45,2,0,2,0
525000,4,205,0,0,0,0,2764,4,0,1,3
399000,3,175,1,0,0,0,916,4,0,2,3
149000,2,70,2,0,0,0,64,3,0,5,1
248000,2,92,0,0,9,0,92,4,0,5,0
555000,4,385,0,0,0,0,118,2,0,5,1
599000,1,60,1,1,0,0,60,2,0,1,7
245000,2,85,1,0,7,0,85,2,0,2,0
899000,4,358,1,0,0,0,1409,4,0,2,1
410000,2,149,2,0,32,0,149,3,0,2,7
464000,3,156,2,0,22,115,448,3,0,3,1
259000,1,105,2,0,0,0,105,2,0,1,0
424000,3,144,3,0,20,0,144,2,0,2,0
225000,4,270,0,0,0,500,693,4,0,4,1
275000,3,169,1,0,0,0,444,2,0,1,1
425000,2,106,1,0,22,0,106,2,0,1,0
259000,3,111,0,0,0,0,111,4,0,5,0
895000,4,475,2,0,0,7200,7670,2,0,2,3
180000,4,130,2,0,8,0,530,2,0,5,1
382500,3,131,2,0,0,660,912,3,0,4,1
289000,3,163,2,0,0,410,620,4,1,2,1
99500,4,120,3,0,0,0,313,3,0,5,1
740000,3,195,0,0,45,0,195,2,0,2,0
295000,1,71,2,0,7,0,71,2,0,2,0
212000,2,74,1,0,0,0,74,2,0,2,0
175000,2,90,2,0,0,0,90,2,0,2,0
250000,2,76,2,0,0,0,76,2,0,2,0
149500,3,140,3,1,0,0,55,2,0,1,1
490000,2,90,1,0,30,0,90,2,0,1,7
314500,4,146,0,0,5,0,146,2,0,2,0
235000,3,115,2,0,0,0,115,2,0,2,0
115000,3,132,3,0,0,0,185,2,0,5,1
179000,3,200,2,0,0,100,200,2,0,2,0
3297000,3,305,2,0,166,0,305,3,0,2,0
850000,3,240,1,0,36,0,240,2,1,1,0
480000,4,174,1,0,0,0,174,2,0,1,2
3200000,7,780,2,0,180,0,5300,4,0,1,3
74000,1,45,2,0,0,0,45,2,0,2,0
329000,2,106,1,1,6,0,106,2,0,1,6
200000,1,45,3,1,4,0,45,2,0,2,0
1095000,3,113,1,0,0,0,113,2,0,3,0
438000,3,194,1,0,30,0,750,2,0,1,1
2985000,5,480,1,0,67,0,1270,4,0,1,3
179000,2,82,2,0,0,0,82,2,0,1,2
321000,2,105,1,0,7,0,105,2,0,2,0
4850000,3,165,1,1,90,0,165,2,0,1,7
295000,3,300,2,0,75,300,-250,2,0,1,1
189000,3,140,0,0,21,108,214,2,0,2,1
595000,4,255,1,0,55,960,1273,2,0,1,3
244000,3,99,1,0,5,0,99,2,0,1,0
1235000,3,197,1,0,130,0,197,2,1,2,0
3700000,6,773,1,0,50,0,3571,4,1,2,1
225000,3,110,1,0,20,0,110,3,0,2,0
435000,7,205,2,0,0,82,195,2,0,2,1
350000,3,200,2,0,0,0,2454,4,0,2,1
395000,3,270,2,0,40,180,254,2,0,2,10
1920000,5,453,2,0,20,101,262,2,0,1,11
500000,4,195,1,0,25,0,195,3,0,2,0
174000,2,93,0,0,11,0,93,2,0,2,0
99500,2,52,3,0,0,0,30,2,0,2,1
209000,1,78,2,0,4,0,78,3,0,2,0
525000,3,200,1,0,0,0,55,2,0,1,1
439000,5,175,1,0,2,1289,1365,4,0,2,1
2250000,5,550,1,0,15,0,550,2,0,1,0
345000,3,82,1,1,0,0,82,2,0,2,0
295000,1,88,1,0,0,0,88,4,0,1,0
575000,3,148,2,0,0,127,240,2,0,2,1
210000,2,107,2,0,22,0,107,2,0,2,0
244000,2,75,2,0,8,0,75,2,0,3,0
310000,3,150,2,0,14,0,150,2,0,2,1
189000,2,86,1,0,7,0,86,4,0,1,0
336520,2,101,2,0,8,0,101,2,0,2,0
179000,2,55,2,0,0,0,55,2,0,1,0
225000,3,204,3,0,10,0,220,3,0,4,1
270000,2,92,1,0,7,145,92,3,0,1,6
229000,3,207,3,0,0,0,60,2,0,2,4
480000,4,193,2,0,0,0,871,4,0,2,1
299000,2,110,1,0,0,0,110,2,0,2,7
1700000,3,285,1,0,59,0,285,2,0,1,7
495000,3,366,1,0,0,0,355,2,0,1,1
2200000,4,500,2,1,1,1,715,4,0,3,1
345000,3,172,1,0,40,140,199,2,1,2,10
283964,1,76,0,0,25,0,76,2,0,2,0
297000,4,142,2,0,0,120,875,2,0,1,1
950000,2,208,2,0,23,0,527,2,0,2,1
275000,3,153,2,0,0,0,852,3,0,2,1
369500,2,90,2,0,0,0,90,2,0,3,0
265000,2,105,2,0,24,70,105,3,0,1,8
320000,2,125,1,0,5,0,125,2,0,2,0
225000,4,165,2,0,0,0,315,2,0,2,1
1115000,4,324,0,0,6,1500,1743,4,0,2,13
310000,2,85,1,1,15,0,85,2,0,1,0
1495000,5,450,2,0,200,1200,1500,7,1,2,5
295000,3,123,2,0,5,0,123,2,0,2,0
319000,2,130,3,0,0,0,69,2,0,2,1
335000,3,130,3,0,10,120,130,3,0,5,1
350000,5,195,2,0,30,903,1023,4,0,1,1
2750000,7,800,1,0,0,14527,15327,4,1,1,1
448500,3,208,1,0,0,0,563,3,0,1,1
189000,1,80,1,0,0,0,80,2,0,1,0
249750,4,175,2,0,0,0,208,3,0,2,4
895000,3,106,1,0,0,0,106,2,0,1,2
255500,4,150,2,0,0,0,131,2,0,2,1
219000,3,110,0,0,5,0,110,2,0,1,0
314000,3,113,1,0,20,0,113,2,0,1,0
450000,10,430,2,0,0,453,453,2,0,5,9
120000,1,61,2,0,19,192,235,2,0,5,1
395000,3,120,1,0,35,370,455,3,0,3,1
289000,2,140,2,0,35,0,140,2,0,2,0
109000,1,54,2,0,10,0,54,2,0,5,22
115000,2,87,2,0,0,0,170,2,0,2,1
369000,4,155,2,0,20,109,175,3,0,1,1
469000,3,143,1,1,15,0,143,2,0,1,0
790000,4,220,2,0,0,0,270,2,0,1,1
362000,5,151,1,0,0,0,485,2,0,1,1
399000,2,95,1,0,9,0,95,4,0,1,0
149000,1,72,0,0,15,0,72,2,0,2,0
768000,4,330,1,0,80,450,665,4,0,2,1
279500,1,79,1,0,0,0,79,3,0,1,6
140000,3,100,3,0,0,0,453,3,0,3,1
170000,1,52,0,0,13,0,52,2,0,4,0
339000,3,162,0,0,10,221,319,3,0,2,10
700000,2,133,1,0,81,0,133,4,0,1,7
949000,5,300,2,0,52,12753,24687,4,0,2,3
765000,5,284,1,0,0,0,1128,3,0,2,1
385000,4,179,0,0,0,0,130,2,0,2,1
1350000,7,345,1,0,0,1475,1475,4,0,1,3
199000,3,160,3,0,0,20,220,2,0,5,1
385000,3,127,2,0,15,0,127,2,0,2,0
139500,3,115,3,0,0,0,230,2,0,4,1
150000,2,116,0,0,0,400,575,4,0,4,1
234500,2,101,1,0,32,0,101,2,0,1,0
115000,1,48,1,0,0,0,48,2,0,5,16
489000,2,112,2,0,29,0,112,2,0,1,0
339000,3,160,2,0,15,300,690,4,0,2,1
1250000,18,700,2,0,0,0,5000,4,0,2,4
210000,3,140,2,0,4,0,140,2,0,3,2
199000,3,120,2,0,20,0,120,2,0,1,0
199000,2,109,2,0,0,0,109,3,0,2,0
190000,1,54,1,0,30,0,54,2,0,2,0
287000,3,135,1,0,19,15601,249,2,0,1,1
695000,4,235,0,0,20,0,235,2,0,2,0
189000,2,135,2,0,0,205,388,3,0,4,1
1950000,6,410,1,0,20,330,598,3,0,2,1
99000,2,97,0,0,0,120,157,2,0,4,1
320000,2,85,1,1,10,0,85,2,0,1,0
135000,1,60,2,0,0,0,60,2,0,2,0
375000,6,485,1,0,25,600,900,2,0,2,1
790000,2,247,1,0,14,0,127,2,0,3,1
3295000,5,480,1,0,0,0,480,4,0,1,2
795000,6,412,2,0,10,0,672,2,0,2,4
1150000,2,225,1,0,25,0,225,2,0,1,0
755000,3,200,1,0,0,0,200,2,0,1,7
349000,3,166,3,0,0,46,124,2,0,4,1
410000,3,119,1,0,8,0,119,2,0,1,2
245000,3,145,2,0,10,150,193,2,0,2,1
775000,6,2000,3,0,0,1200,2060,4,0,4,22
285000,1,88,0,0,18,0,88,2,0,2,0
345000,3,306,1,0,0,1900,2200,4,0,2,1
430000,3,116,3,0,9,0,116,2,0,1,0
445000,2,107,0,0,85,0,107,2,0,1,7
195000,3,142,2,0,0,0,620,2,0,5,1
335000,2,100,1,0,0,16,60,2,0,1,1
125000,3,128,2,0,0,460,128,2,0,5,1
342000,3,130,1,0,14,0,130,2,0,1,0
595000,5,669,0,0,0,380,669,3,0,2,0
895000,3,106,1,0,0,0,106,2,1,1,0
169000,2,100,2,0,10,0,100,3,0,5,1
1350000,4,293,2,1,18,0,76,3,0,1,9
229000,3,151,3,0,0,1600,2183,2,1,2,1
495000,4,197,3,0,0,0,1322,4,0,4,5
209000,5,427,2,1,0,0,389,2,0,2,9
975000,4,319,1,0,0,1950,2785,4,1,1,3
425000,2,106,2,0,35,0,106,2,0,2,0
395000,6,230,2,0,0,1900,1900,4,1,1,1
238500,2,60,0,0,0,0,60,2,0,1,0
499000,3,313,2,0,180,667,1135,3,1,2,1
265000,4,279,3,0,47,0,207,3,0,2,1
695000,6,290,0,0,5,0,73,2,0,2,1
400000,5,210,1,0,0,0,90,2,0,3,1
120000,3,96,0,0,0,0,1210,4,0,4,1
350000,5,200,1,0,100,500,700,3,1,2,11
270000,8,67,2,0,8,0,67,2,0,2,0
210000,1,50,2,0,2,0,50,2,0,2,0
202500,2,99,2,0,8,0,99,2,0,2,0
345000,3,185,2,0,20,0,490,2,0,1,1
449000,3,165,3,0,0,100,180,4,0,2,9
199000,3,103,0,0,0,0,103,2,0,2,0
419000,5,333,0,0,0,170,334,2,0,4,1
249900,2,120,2,0,35,35,115,2,0,2,1
265000,4,185,2,0,0,0,587,2,0,2,1
149000,2,132,0,0,0,0,936,2,0,4,9
260000,1,50,1,1,0,0,50,2,0,2,0
199000,2,91,2,0,0,0,91,2,0,2,0
299000,7,232,0,0,0,0,779,2,0,2,9
195000,3,138,2,0,0,0,69,2,0,2,1
144500,2,110,3,0,0,70,113,3,0,5,1
99950,1,45,2,0,0,0,45,2,0,2,16
245000,2,109,0,0,20,0,510,2,0,2,1
135000,3,124,0,0,0,0,203,3,0,5,1
520000,4,143,1,0,0,0,143,2,0,1,15
299000,9,295,2,0,0,0,100,2,0,2,1
275000,2,109,2,0,7,0,109,3,0,2,0
1200000,3,300,1,0,25,0,1110,4,1,1,3
265000,2,80,1,0,0,0,80,2,0,1,6
465000,3,147,2,0,4,0,147,3,0,1,0
300000,3,100,2,0,21,0,100,2,0,1,0
330000,2,175,2,0,0,0,175,3,0,2,0
229000,2,140,2,0,15,0,150,2,0,2,11
595000,3,220,2,0,10,0,220,3,0,4,0
122000,4,196,3,0,0,0,115,2,0,4,1
280000,2,120,1,0,12,0,120,3,0,1,0
369000,3,152,2,0,0,0,130,3,0,2,1
350000,4,175,2,0,50,800,903,4,0,1,3
92500,1,57,2,0,0,0,57,2,0,2,2
385000,1,60,1,0,0,0,60,2,0,1,7
495000,7,440,0,0,0,0,440,2,0,2,1
280000,3,125,2,0,0,0,411,2,0,2,1
259000,2,120,0,0,4,0,120,2,0,4,2
280000,2,95,1,0,11,0,95,2,0,2,0
549000,5,253,1,0,0,0,1306,2,1,1,1
575000,2,141,0,0,0,0,141,3,0,1,0
1650000,4,225,0,0,0,0,838,3,0,1,3
285000,1,75,0,0,0,0,75,2,0,2,0
185000,2,100,3,0,0,0,100,2,0,5,0
945000,5,375,2,0,45,0,1795,4,1,2,3
220000,3,120,1,0,0,327,470,2,0,1,1
475000,4,130,1,0,20,0,130,2,0,2,0
399000,2,83,1,0,66,0,83,3,0,1,7
235000,2,180,1,0,0,67,286,2,0,1,1
299000,4,217,3,0,0,0,513,3,0,2,1
466300,3,208,1,0,0,0,578,3,0,1,1
190000,2,87,3,0,4,0,87,3,0,2,0
485000,5,195,0,0,13,0,195,2,0,4,1
785000,4,160,2,0,0,205,649,4,0,2,3
540000,2,152,1,0,40,0,152,2,0,1,0
347500,3,138,2,0,0,19,95,2,0,2,1
295000,2,86,2,0,0,0,86,2,0,1,0
249000,1,95,3,0,0,0,95,2,0,2,7
265000,4,151,2,0,0,0,884,4,0,2,3
159500,3,169,1,0,27,25,160,3,0,1,1
669000,4,280,1,0,20,70,175,2,0,2,9
275000,3,92,0,0,0,0,92,2,0,2,2
289000,2,80,2,0,0,0,80,2,0,2,0
175000,2,65,2,0,0,0,65,3,0,5,0
650000,3,125,1,0,25,0,125,2,0,1,0
995000,3,282,1,0,0,900,1600,4,0,1,3
310000,2,85,1,0,2,0,85,3,0,2,0
279000,1,76,0,0,25,0,76,2,0,2,0
424000,2,95,2,0,10,0,95,2,0,1,0
410000,3,212,2,0,18,70,177,2,0,1,1
210000,2,62,2,0,25,0,62,2,0,2,0
175000,4,173,0,0,0,0,280,4,0,2,1
1537000,2,160,1,0,91,0,160,2,0,1,0
325000,3,101,2,0,2,0,101,2,0,2,2
359000,3,175,2,0,25,646,821,4,0,2,1
159000,1,30,2,0,0,0,30,2,0,2,16
374000,2,94,1,0,21,0,94,2,0,1,2
239000,2,81,2,0,40,0,81,2,0,2,0
635000,4,246,1,0,12,0,227,2,0,3,1
265000,3,126,2,0,0,0,150,2,0,5,1
325000,2,86,2,0,28,0,86,2,0,2,6
244048,4,136,3,0,0,0,154,2,0,2,1
690000,4,250,3,0,25,150,100,2,0,5,1
180000,3,80,0,0,0,0,80,2,0,2,1
300000,22,790,0,0,0,0,805,4,0,4,9
189000,1,54,2,1,0,0,54,2,0,2,0
510000,6,280,0,0,0,0,110,2,0,4,9
275000,2,98,2,0,10,0,98,4,0,2,0
619000,6,309,2,0,0,0,2890,4,0,2,3
398000,3,170,2,0,4,0,170,2,0,1,0
212000,3,98,0,0,0,0,98,4,0,5,0
331500,3,151,2,0,0,0,249,3,0,1,1
249000,2,66,0,0,3,0,66,3,0,2,0
529000,5,260,2,0,38,3250,3961,4,0,2,1
176500,2,63,2,0,0,0,63,2,0,1,0
415000,4,380,1,0,0,0,871,3,0,1,1
185000,4,181,3,0,0,0,309,2,0,5,1
165000,3,125,0,0,60,0,350,3,0,2,1
614000,3,260,2,0,0,0,300,2,0,1,4
2195000,3,280,1,0,34,0,280,2,0,1,0
1435000,5,230,1,0,0,0,2183,4,0,1,3
249000,2,195,3,0,0,630,780,4,0,2,22
295000,1,60,1,0,14,0,60,2,0,1,12
349000,2,95,1,0,9,0,95,3,0,1,0
350000,2,127,1,0,23,280,372,2,0,2,1
230000,2,150,3,0,0,0,349,2,0,5,1
159000,2,92,1,0,5,50,92,2,0,2,2
229000,3,90,2,0,3,0,90,3,0,2,0
233000,2,87,1,0,7,0,87,4,0,2,0
980000,4,327,2,0,0,0,4110,4,0,2,1
349500,3,110,1,0,54,0,110,2,0,1,6
175000,1,128,0,0,0,0,55,2,0,5,1
390000,17,720,2,1,0,0,2439,4,0,2,1
249900,3,151,3,0,11,700,892,4,0,5,3
995000,4,215,1,0,40,0,215,3,0,1,0
129000,2,95,3,0,0,0,50,2,0,2,1
249000,3,110,1,0,8,696,696,2,0,1,3
295000,2,80,1,0,0,0,80,3,0,1,2
562000,3,143,3,0,5,566,566,4,0,4,14
237000,2,72,0,0,3,0,72,2,0,2,0
315000,2,75,2,0,7,0,75,2,0,2,12
4350000,5,464,1,0,0,42000,42000,4,0,2,1
419000,3,188,1,0,43,0,188,2,0,2,7
1850000,6,525,2,0,0,0,673,2,0,1,11
259000,4,215,0,0,0,0,660,4,0,1,1
241000,2,91,3,0,4,0,91,2,0,4,0
299000,3,155,2,0,0,25,83,2,0,2,1
745000,5,505,0,0,0,380,505,3,0,2,8
799000,2,650,2,0,0,0,1513,4,0,5,1
515000,3,168,1,0,32,400,559,4,1,2,3
350000,3,111,1,0,5,0,111,3,0,2,0
180000,2,80,2,0,3,600,80,2,0,2,0
420000,1,155,1,0,20,0,155,2,0,1,8
495000,3,160,2,0,0,0,160,4,0,2,0
649000,3,260,1,0,60,640,640,4,0,1,5
349900,2,85,0,0,7,0,85,2,1,1,2
174500,2,90,2,0,0,0,61,2,0,2,1
469000,3,246,2,0,24,265,385,3,0,1,1
399000,3,154,2,0,0,0,350,3,0,2,1
219000,1,77,1,0,0,0,77,2,0,1,0
362500,3,150,3,0,0,72,185,2,0,2,1
